feature_id,osm_id,osm_name,osm_ref,osm_fclass,entity_key,total_length_km,status,risk_level,current_high_cell_count,current_severe_cell_count,current_exposed_cell_count,current_exposed_length_km,24h_high_cell_count,24h_severe_cell_count,24h_exposed_cell_count,24h_exposed_length_km,48h_high_cell_count,48h_severe_cell_count,48h_exposed_cell_count,48h_exposed_length_km,72h_high_cell_count,72h_severe_cell_count,72h_exposed_cell_count,72h_exposed_length_km
OSM-ROAD-213887647,213887647,,,tertiary,osm:213887647:5743,3.811,HIGH RISK,HIGH,3,0,3,2.938,3,0,3,2.938,3,0,3,2.938,3,0,3,2.938
OSM-ROAD-84585951,84585951,,,unclassified,osm:84585951:5744,11.834,HIGH RISK,HIGH,2,0,2,4.54,2,0,2,4.54,2,0,2,4.54,2,0,2,4.54
OSM-ROAD-349046578,349046578,,NH10,trunk,ref:nh10,5.132,HIGH RISK,HIGH,3,0,3,3.728,3,0,3,3.728,3,0,3,3.728,3,0,3,3.728
OSM-ROAD-211013009,211013009,,,unclassified,osm:211013009:5746,13.759,HIGH RISK,HIGH,4,0,4,3.083,4,0,4,3.083,4,0,4,3.083,4,0,4,3.083
OSM-ROAD-211013033,211013033,,,service,osm:211013033:5747,0.2,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-349046576,349046576,,,footway,osm:349046576:5748,0.395,HIGH RISK,HIGH,1,0,1,0.297,1,0,1,0.297,1,0,1,0.297,1,0,1,0.297
OSM-ROAD-478610193,478610193,,,footway,osm:478610193:5749,0.152,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-349558628,349558628,,,path,osm:349558628:5750,0.475,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-502183513,502183513,,,residential,osm:502183513:5751,0.495,HIGH RISK,HIGH,1,0,1,0.495,1,0,1,0.495,1,0,1,0.495,1,0,1,0.495
OSM-ROAD-349100588,349100588,,NH 717A,trunk,ref:nh 717a,0.057,HIGH RISK,HIGH,1,0,1,0.057,1,0,1,0.057,1,0,1,0.057,1,0,1,0.057
OSM-ROAD-695987650,695987650,,,service,osm:695987650:5753,0.254,HIGH RISK,HIGH,1,0,1,0.254,1,0,1,0.254,1,0,1,0.254,1,0,1,0.254
OSM-ROAD-502183512,502183512,,,service,osm:502183512:5754,0.209,HIGH RISK,HIGH,1,0,1,0.209,1,0,1,0.209,1,0,1,0.209,1,0,1,0.209
OSM-ROAD-349029894,349029894,,,residential,osm:349029894:5755,0.766,HIGH RISK,HIGH,2,0,2,0.766,2,0,2,0.766,2,0,2,0.766,2,0,2,0.766
OSM-ROAD-129846022,129846022,,NH 717A,trunk,ref:nh 717a,1.316,HIGH RISK,HIGH,3,0,3,1.316,3,0,3,1.316,3,0,3,1.316,3,0,3,1.316
OSM-ROAD-349100594,349100594,,,service,osm:349100594:5757,0.12,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-349071668,349071668,,,unclassified,osm:349071668:5758,0.117,HIGH RISK,HIGH,1,0,1,0.117,1,0,1,0.117,1,0,1,0.117,1,0,1,0.117
OSM-ROAD-348681235,348681235,,,unclassified,osm:348681235:5759,0.271,HIGH RISK,HIGH,1,0,1,0.271,1,0,1,0.271,1,0,1,0.271,1,0,1,0.271
OSM-ROAD-349106753,349106753,,,residential,osm:349106753:5760,0.293,HIGH RISK,HIGH,1,0,1,0.219,1,0,1,0.219,1,0,1,0.219,1,0,1,0.219
OSM-ROAD-348681234,348681234,,,unclassified,osm:348681234:5761,0.114,HIGH RISK,HIGH,1,0,1,0.114,1,0,1,0.114,1,0,1,0.114,1,0,1,0.114
OSM-ROAD-349071667,349071667,,,path,osm:349071667:5762,0.096,HIGH RISK,HIGH,1,0,1,0.096,1,0,1,0.096,1,0,1,0.096,1,0,1,0.096
OSM-ROAD-349100567,349100567,,,unclassified,osm:349100567:5763,0.361,HIGH RISK,HIGH,1,0,1,0.04,1,0,1,0.04,1,0,1,0.04,1,0,1,0.04
OSM-ROAD-496358399,496358399,,,pedestrian,osm:496358399:5764,0.053,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129847862,129847862,,NH 717A,trunk,ref:nh 717a,0.045,HIGH RISK,HIGH,1,0,1,0.045,1,0,1,0.045,1,0,1,0.045,1,0,1,0.045
OSM-ROAD-695987648,695987648,,NH10,trunk,ref:nh10,0.683,HIGH RISK,HIGH,1,0,1,0.683,1,0,1,0.683,1,0,1,0.683,1,0,1,0.683
OSM-ROAD-129847864,129847864,,NH 717A,trunk,ref:nh 717a,0.68,HIGH RISK,HIGH,1,0,1,0.68,1,0,1,0.68,1,0,1,0.68,1,0,1,0.68
OSM-ROAD-873007132,873007132,,,residential,osm:873007132:5768,0.228,HIGH RISK,HIGH,1,0,1,0.228,1,0,1,0.228,1,0,1,0.228,1,0,1,0.228
OSM-ROAD-608087892,608087892,,,unclassified,osm:608087892:5769,0.994,HIGH RISK,HIGH,1,0,1,0.606,1,0,1,0.606,1,0,1,0.606,1,0,1,0.606
OSM-ROAD-129735611,129735611,,NH10,trunk,ref:nh10,0.08,HIGH RISK,HIGH,1,0,1,0.062,1,0,1,0.062,1,0,1,0.062,1,0,1,0.062
OSM-ROAD-213887672,213887672,,,service,osm:213887672:5771,0.072,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-211012985,211012985,,,service,osm:211012985:5772,0.455,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-736694269,736694269,Road to Kelsang House,,cycleway,name:road to kelsang house,0.124,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-211013031,211013031,,,service,osm:211013031:5774,0.056,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-336114611,336114611,,,residential,osm:336114611:5775,0.585,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-349556964,349556964,,,path,osm:349556964:5776,0.426,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-608084782,608084782,,,unclassified,osm:608084782:5777,2.622,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-83706869,83706869,,,residential,osm:83706869:5778,0.139,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-83707720,83707720,,,residential,osm:83707720:5779,0.948,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-349119637,349119637,,,residential,osm:349119637:5780,0.089,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-742060445,742060445,,,steps,osm:742060445:5781,0.01,HIGH RISK,HIGH,1,0,1,0.01,1,0,1,0.01,1,0,1,0.01,1,0,1,0.01
OSM-ROAD-288359234,288359234,,NH10,trunk,ref:nh10,0.339,HIGH RISK,HIGH,1,0,1,0.138,1,0,1,0.138,1,0,1,0.138,1,0,1,0.138
OSM-ROAD-809922812,809922812,,,residential,osm:809922812:5783,0.113,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-347095789,347095789,,,unclassified,osm:347095789:5784,4.484,HIGH RISK,HIGH,1,0,1,0.13,1,0,1,0.13,1,0,1,0.13,1,0,1,0.13
OSM-ROAD-129636080,129636080,,NH10,trunk,ref:nh10,0.827,HIGH RISK,HIGH,1,0,1,0.101,1,0,1,0.101,1,0,1,0.101,1,0,1,0.101
OSM-ROAD-348594026,348594026,,,service,osm:348594026:5786,0.122,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809922810,809922810,,,steps,osm:809922810:5787,0.013,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129636092,129636092,Rannipool - Rumtek - Sirwani Road,SH1,primary,ref-name:sh1|rannipool - rumtek - sirwani road,0.161,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-348281435,348281435,,,residential,osm:348281435:5789,0.672,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809922811,809922811,,,steps,osm:809922811:5790,0.018,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-349100590,349100590,,,unclassified,osm:349100590:5791,2.712,HIGH RISK,HIGH,1,0,1,0.349,1,0,1,0.349,1,0,1,0.349,1,0,1,0.349
OSM-ROAD-496358400,496358400,,,service,osm:496358400:5792,0.042,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-349106765,349106765,,,unclassified,osm:349106765:5793,2.117,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-348654248,348654248,,,service,osm:348654248:5794,0.262,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129735624,129735624,,,residential,osm:129735624:5795,0.794,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-348631052,348631052,,,service,osm:348631052:5796,0.054,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-355433766,355433766,,,service,osm:355433766:5797,0.123,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-355433767,355433767,,,path,osm:355433767:5798,0.283,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129735625,129735625,,,residential,osm:129735625:5799,5.539,HIGH RISK,HIGH,1,0,1,1.025,1,0,1,1.025,1,0,1,1.025,1,0,1,1.025
OSM-ROAD-129735620,129735620,,,residential,osm:129735620:5800,0.417,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129636077,129636077,,NH10,trunk,ref:nh10,0.036,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129636086,129636086,Rannipool - Rumtek - Sirwani Road,SH1,primary,ref-name:sh1|rannipool - rumtek - sirwani road,0.033,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-496358401,496358401,,,path,osm:496358401:5803,0.222,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129735623,129735623,,,residential,osm:129735623:5804,0.68,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-348654252,348654252,,,residential,osm:348654252:5805,0.412,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-349555204,349555204,,,service,osm:349555204:5806,0.265,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129735612,129735612,,,residential,osm:129735612:5807,0.412,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129735619,129735619,,,unclassified,osm:129735619:5808,2.153,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-349555205,349555205,,,service,osm:349555205:5809,0.151,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-348654268,348654268,,,service,osm:348654268:5810,0.025,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-348667148,348667148,,,residential,osm:348667148:5811,0.633,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129735622,129735622,,,residential,osm:129735622:5812,0.196,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129735618,129735618,,,residential,osm:129735618:5813,0.217,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-47416243,47416243,,NH10,trunk,ref:nh10,1.543,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129735614,129735614,,,residential,osm:129735614:5815,0.291,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-348681864,348681864,,,residential,osm:348681864:5816,0.232,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129735627,129735627,,,residential,osm:129735627:5817,0.135,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-348681865,348681865,,,residential,osm:348681865:5818,0.029,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-348631051,348631051,,,residential,osm:348631051:5819,0.318,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129624600,129624600,,,residential,osm:129624600:5820,0.596,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1323812301,1323812301,,,path,osm:1323812301:5821,0.155,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-349119626,349119626,,,unclassified,osm:349119626:5822,0.848,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1323812305,1323812305,,,residential,osm:1323812305:5823,0.263,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1323812302,1323812302,,,steps,osm:1323812302:5824,0.202,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1323812304,1323812304,,,path,osm:1323812304:5825,0.422,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809922198,809922198,,,steps,osm:809922198:5826,0.325,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1323812306,1323812306,,,residential,osm:1323812306:5827,1.47,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-213887670,213887670,Rannipool - Rumtek - Sirwani Road,SH1,primary,ref-name:sh1|rannipool - rumtek - sirwani road,1.577,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809917838,809917838,,,steps,osm:809917838:5829,0.047,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1323812303,1323812303,,,path,osm:1323812303:5830,0.134,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-742390371,742390371,Rannipool - Rumtek - Sirwani Road,SH1,primary,ref-name:sh1|rannipool - rumtek - sirwani road,4.691,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809917839,809917839,,,residential,osm:809917839:5832,0.226,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-348648708,348648708,,,residential,osm:348648708:5833,0.096,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809922199,809922199,,,steps,osm:809922199:5834,0.325,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809917840,809917840,,,steps,osm:809917840:5835,0.223,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-348604571,348604571,,,residential,osm:348604571:5836,0.156,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809917841,809917841,,,steps,osm:809917841:5837,0.181,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1323812308,1323812308,,,steps,osm:1323812308:5838,0.32,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-742390369,742390369,Rannipool - Rumtek - Sirwani Road,SH1,primary,ref-name:sh1|rannipool - rumtek - sirwani road,0.037,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-857689946,857689946,,,path,osm:857689946:5840,0.463,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-355433947,355433947,,,residential,osm:355433947:5841,0.19,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-857689943,857689943,,,steps,osm:857689943:5842,0.104,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809917557,809917557,,,residential,osm:809917557:5843,0.199,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809917553,809917553,,,steps,osm:809917553:5844,0.024,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809917554,809917554,,,residential,osm:809917554:5845,0.096,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809917558,809917558,,,residential,osm:809917558:5846,0.095,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809917556,809917556,,,path,osm:809917556:5847,0.009,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809917564,809917564,,,path,osm:809917564:5848,0.264,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809917562,809917562,,,residential,osm:809917562:5849,0.268,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-355433769,355433769,,,residential,osm:355433769:5850,0.128,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-213887669,213887669,,,unclassified,osm:213887669:5851,2.466,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1323812307,1323812307,,,footway,osm:1323812307:5852,0.161,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-348604575,348604575,,,residential,osm:348604575:5853,0.269,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809917565,809917565,,,steps,osm:809917565:5854,0.177,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1365514686,1365514686,,,path,osm:1365514686:5855,0.096,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1365514683,1365514683,,,steps,osm:1365514683:5856,0.085,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1365514685,1365514685,,,path,osm:1365514685:5857,0.463,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-478611804,478611804,,,unclassified,osm:478611804:5858,0.417,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-348604579,348604579,,,residential,osm:348604579:5859,0.837,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-213887665,213887665,Rannipool - Rumtek - Sirwani Road,SH1,primary,ref-name:sh1|rannipool - rumtek - sirwani road,0.037,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129735617,129735617,,,residential,osm:129735617:5861,0.302,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-873007065,873007065,,,residential,osm:873007065:5862,0.159,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129735621,129735621,,,residential,osm:129735621:5863,0.527,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129624611,129624611,,,residential,osm:129624611:5864,2.204,HIGH RISK,HIGH,1,0,1,0.721,1,0,1,0.721,1,0,1,0.721,1,0,1,0.721
OSM-ROAD-129624616,129624616,,,residential,osm:129624616:5865,1.155,HIGH RISK,HIGH,1,0,1,0.47,1,0,1,0.47,1,0,1,0.47,1,0,1,0.47
OSM-ROAD-355433768,355433768,,,service,osm:355433768:5866,0.062,HIGH RISK,HIGH,1,0,1,0.062,1,0,1,0.062,1,0,1,0.062,1,0,1,0.062
OSM-ROAD-129624621,129624621,,,residential,osm:129624621:5867,0.44,HIGH RISK,HIGH,1,0,1,0.342,1,0,1,0.342,1,0,1,0.342,1,0,1,0.342
OSM-ROAD-1084683279,1084683279,,,footway,osm:1084683279:5868,0.105,HIGH RISK,HIGH,1,0,1,0.105,1,0,1,0.105,1,0,1,0.105,1,0,1,0.105
OSM-ROAD-1436372806,1436372806,,,service,osm:1436372806:5869,0.215,HIGH RISK,HIGH,1,0,1,0.215,1,0,1,0.215,1,0,1,0.215,1,0,1,0.215
OSM-ROAD-1436372805,1436372805,,,footway,osm:1436372805:5870,0.196,HIGH RISK,HIGH,1,0,1,0.196,1,0,1,0.196,1,0,1,0.196,1,0,1,0.196
OSM-ROAD-1365514684,1365514684,,,steps,osm:1365514684:5871,0.147,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-478611722,478611722,,,unclassified,osm:478611722:5872,0.968,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-349556960,349556960,,,path,osm:349556960:5873,0.631,HIGH RISK,HIGH,1,0,1,0.193,1,0,1,0.193,1,0,1,0.193,1,0,1,0.193
OSM-ROAD-1365514687,1365514687,,,path,osm:1365514687:5874,0.095,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1365514682,1365514682,,,unclassified,osm:1365514682:5875,0.047,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-478612047,478612047,,,path,osm:478612047:5876,0.223,HIGH RISK,HIGH,1,0,1,0.019,1,0,1,0.019,1,0,1,0.019,1,0,1,0.019
OSM-ROAD-129509886,129509886,,,tertiary,osm:129509886:5877,0.066,HIGH RISK,HIGH,1,0,1,0.015,1,0,1,0.015,1,0,1,0.015,1,0,1,0.015
OSM-ROAD-129502023,129502023,,,tertiary,osm:129502023:5878,1.798,HIGH RISK,HIGH,1,0,1,0.928,1,0,1,0.928,1,0,1,0.928,1,0,1,0.928
OSM-ROAD-873007131,873007131,,,residential,osm:873007131:5879,0.036,HIGH RISK,HIGH,1,0,1,0.036,1,0,1,0.036,1,0,1,0.036,1,0,1,0.036
OSM-ROAD-211012980,211012980,,,steps,osm:211012980:5880,0.207,HIGH RISK,HIGH,1,0,1,0.179,1,0,1,0.179,1,0,1,0.179,1,0,1,0.179
OSM-ROAD-857689944,857689944,,,steps,osm:857689944:5881,0.228,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809917560,809917560,,,path,osm:809917560:5882,0.149,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809917559,809917559,,,steps,osm:809917559:5883,0.403,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-809917563,809917563,,,steps,osm:809917563:5884,0.024,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-857689945,857689945,,,steps,osm:857689945:5885,0.37,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-47416222,47416222,,NH10,trunk,ref:nh10,2.668,HIGH RISK,HIGH,1,0,1,0.271,1,0,1,0.271,1,0,1,0.271,1,0,1,0.271
OSM-ROAD-809918209,809918209,,,steps,osm:809918209:5887,0.343,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1391005720,1391005720,,,steps,osm:1391005720:5888,0.36,HIGH RISK,HIGH,1,0,1,0.36,1,0,1,0.36,1,0,1,0.36,1,0,1,0.36
OSM-ROAD-809921476,809921476,,,steps,osm:809921476:5889,0.035,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-129624597,129624597,,,residential,osm:129624597:5890,0.025,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1436348478,1436348478,,,steps,osm:1436348478:5891,0.037,HIGH RISK,HIGH,1,0,1,0.037,1,0,1,0.037,1,0,1,0.037,1,0,1,0.037
OSM-ROAD-452322810,452322810,,,service,osm:452322810:5892,0.122,HIGH RISK,HIGH,1,0,1,0.122,1,0,1,0.122,1,0,1,0.122,1,0,1,0.122
OSM-ROAD-1084683280,1084683280,,,service,osm:1084683280:5893,0.08,HIGH RISK,HIGH,1,0,1,0.08,1,0,1,0.08,1,0,1,0.08,1,0,1,0.08
OSM-ROAD-47416223,47416223,,NH10,trunk,ref:nh10,2.465,HIGH RISK,HIGH,2,0,2,1.483,2,0,2,1.483,2,0,2,1.483,2,0,2,1.483
OSM-ROAD-608087888,608087888,,,unclassified,osm:608087888:5895,0.701,HIGH RISK,HIGH,1,0,1,0.701,1,0,1,0.701,1,0,1,0.701,1,0,1,0.701
OSM-ROAD-452322811,452322811,,,service,osm:452322811:5896,0.103,HIGH RISK,HIGH,1,0,1,0.103,1,0,1,0.103,1,0,1,0.103,1,0,1,0.103
